3254.30,1672.39,882.70,638.40,501.35,293.14,185.27,155.70,149.80
1630.20,850.96,465.37,327.55,254.26,147.62,104.47,91.03,93.01
833.16,446.29,236.63,164.00,127.96,86.27,82.73,81.32,85.88
638.31,337.07,177.48,123.68,101.88,78.60,79.13,81.03,80.93
434.26,227.17,119.39,89.83,77.58,75.75,77.89,80.77,80.22
221.49,114.20,77.32,75.57,74.96,75.75,78.28,79.36,80.18
111.31,77.62,75.52,74.98,75.28,76.00,77.56,79.52,80.01
88.66,74.86,75.25,75.06,75.23,75.97,77.72,79.26,79.87
90.41,76.91,75.42,75.12,75.70,75.90,77.48,79.08,79.84
