3262.45,1668.97,880.43,635.77,498.04,292.89,186.21,155.50,148.76
1638.32,849.39,465.36,329.68,259.61,152.25,104.59,89.43,87.51
828.87,447.75,238.90,168.12,131.58,85.74,83.91,85.17,85.22
593.07,313.29,164.49,116.73,97.31,80.10,82.43,83.94,85.69
437.11,228.99,121.13,90.82,79.63,78.18,80.84,78.60,82.52
226.32,116.51,79.35,77.52,77.32,78.73,78.21,80.71,79.87
114.07,80.55,77.54,77.77,77.98,77.94,78.43,78.58,78.39
91.77,80.10,79.05,78.87,78.90,78.26,78.98,79.67,79.40
94.32,81.76,79.33,79.63,80.07,78.67,79.30,80.22,79.96
