1117.90,616.65,400.62,333.68,287.11,212.35,161.29,141.19,135.63
560.22,311.29,207.12,170.38,146.02,109.65,86.41,82.65,81.81
284.40,165.64,107.15,87.66,75.07,58.81,60.29,58.63,59.92
203.70,116.34,74.30,63.08,54.20,47.69,53.66,53.03,52.78
151.23,85.56,55.59,47.46,42.83,44.12,49.34,48.97,49.56
78.77,44.25,34.10,35.96,36.00,39.21,46.38,45.71,45.87
40.54,29.73,32.23,32.96,33.62,36.88,44.61,44.63,44.94
33.38,30.82,32.02,32.33,33.62,37.13,44.76,44.96,44.74
33.76,30.81,32.48,32.55,33.43,37.31,45.05,44.99,45.38
