3273.41,1677.59,890.80,644.25,506.44,299.65,191.61,157.13,152.37
1632.56,852.08,466.50,333.01,260.81,152.70,103.91,89.22,85.65
832.74,447.88,239.65,167.89,131.71,85.25,82.15,79.75,80.41
593.01,313.75,165.63,116.51,96.10,79.42,85.44,84.79,81.28
437.21,229.91,121.62,90.59,80.43,82.71,90.69,87.76,85.61
224.34,116.27,79.79,77.08,78.60,87.18,89.12,87.65,87.10
113.25,78.21,77.17,79.77,81.81,84.09,84.01,85.06,84.84
90.63,78.40,78.36,80.56,81.13,81.87,82.36,85.24,83.57
93.88,80.39,79.21,80.64,82.21,80.12,82.64,84.02,85.66
